purchaseorder,po_itemnumber,purchaserequisition,pr_itemnumber,po_serialnumber,po_returnsitem,po_purchasingdoctype,po_purchasingdoctypedesc,po_purchasingdocdate,po_deletionindicator,po_purchasingorg,po_purchasingorgdesc,po_companycode,po_companycodedesc,po_purchasinggroup,po_purchasinggroupdesc,po_vendornumber,po_vendorname,po_vendoraccountgroup,po_vendoraccountgroupdesc,po_supplierclassification,po_countrykey,po_localorinternational,po_plant,po_plantdesc,po_storageloc,po_createdon,po_createdby_name,po_documentyear,po_accountassignmentcat,po_accountassignmentcatdesc,po_accntassignmentcatvaluedesc,po_version,po_incoterms1,po_processingstatuscode,po_processingstatus,po_postingdate,po_approvaldate,po_paymentterms,po_paymenttermsdesc,material,materialdesc,materialgroup,materialgroupdesc,materialtype,materialtypedesc,po_deliverydate,po_unitofmeasure,po_orderpriceunit,po_orderquantity,po_priceunit,po_netprice,po_currency,po_netordervalue,po_netamount,po_deliveredqty,po_deliveredqtyvalue,po_pendingdeliveryqty,po_pendingdeliveryvalue,po_deliverycompleteindicator,po_paymentstatus,po_advancepayment,po_paymentdate,po_headerstatus,po_itemstatus,pr_documenttype,pr_creationdate,pr_createdby_name,pr_approvalstatuscode,pr_approvalstatus,pr_approveddate,pr_processingstatuscode,pr_processingstatus,pr_companycode,pr_companycodedesc,pr_plant,pr_plantdesc,pr_orderqty,pr_unitofmeasure,pr_closedindicator,pr_deletionindicator,recordskipindicator,lastchangedatetime
4500229324,00350,2000126351,00350,24365,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000248,"PAPER KNIFE, MEDIUM, KANGARO MP-18",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,10,1,3.5,USD,35,34.3,10,34.3,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null
4500229193,00300,2000126263,00140,24317,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000012107,GARBAGE BAG 8 GAL. (20 NOS/PACKET),G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,PAK,PAK,10,1,4,USD,40,39.2,10,39.2,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00130,2000126351,00130,24344,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000172,"BINDER CLIP, 41MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,10,1,3,USD,30,29.4,10,29.4,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229193,00360,2000126263,00200,24323,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000000812,"PLASTIC PLATE, SIZE: 9, 100 PCS/PACK",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,PAK,PAK,10,1,11,USD,110,107.8,10,107.8,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00170,2000126351,00170,24348,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000012162,CALCULATOR,G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,10,1,46,USD,460,450.8,10,450.8,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null
4500229324,00280,2000126351,00280,24359,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000004,"L -SHAPE FOLDER, TWO SIDES OPEN, 100 PCS",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,5,1,35,USD,175,171.5,5,171.5,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,5,PAK,null,null,null,null
4500229193,00390,2000126263,00230,24326,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20240107,20231015,Z045,45 Days Credit after Invoice S,4000012138,TOILET TISSUE SMALL ROLL SIZE: 110 X 100,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,PAK,PAK,10,1,25,USD,250,245,0,0,10,245,null,null,null,null,Open,Open,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229193,00130,2000126335,00130,24301,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20240107,20231015,Z045,45 Days Credit after Invoice S,4000045965,PERRIER SPARKLING MINERAL WATER - 750 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,NO,NO,3,1,84,USD,252,246.96,0,0,3,246.96,null,null,null,null,Open,Open,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,3,NO,null,null,null,null
4500229193,00090,2000126335,00090,24297,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20240107,20231015,Z045,45 Days Credit after Invoice S,4000045964,NESCAFE AMERICANO COFFEE CAPSULES 10 G,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,PAK,PAK,30,1,39,USD,1170,1146.6,0,0,30,1146.6,null,null,null,null,Open,Open,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,PAK,null,null,null,null
4500229193,00100,2000126335,00100,24298,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20240107,20231015,Z045,45 Days Credit after Invoice S,4000045975,NESCAFE DOLCE GUSTO CAPPUCCINO COFFEE CA,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,BOX,BOX,30,1,39,USD,1170,1146.6,0,0,30,1146.6,null,null,null,null,Open,Open,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,BOX,null,null,null,null
4500229193,00110,2000126335,00110,24299,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20240107,20231015,Z045,45 Days Credit after Invoice S,4000045976,NESCAFE DOLCE GUSTO ESPRESSO COFFEE CAPS,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,BOX,BOX,30,1,39,USD,1170,1146.6,0,0,30,1146.6,null,null,null,null,Open,Open,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,BOX,null,null,null,null
4500229193,00170,2000126263,00010,24305,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000000731,"AIR FRESHENER, 300 ML, BRAND: GLADE/AIR",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,NO,NO,30,1,7.25,USD,217.5,213.15,30,213.15,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,NO,null,null,null,null
4500229193,00260,2000126263,00100,24313,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000012104,"DISH WASH LIQUID ,1 L",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,NO,NO,2,1,6,USD,12,11.76,2,11.76,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,2,NO,null,null,null,null
4500229193,00020,2000126335,00020,24291,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000012113,MINERAL WATER 330 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,KAR,KAR,20,1,17,USD,340,333.2,20,333.2,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,KAR,null,null,null,null
4500229193,00410,2000126263,00250,24328,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000012113,MINERAL WATER 330 ML,G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,KAR,KAR,3,1,17,USD,51,49.98,3,49.98,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,3,KAR,null,null,null,null
4500229324,00190,2000126351,00190,24350,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000190,CORRECTION TAPE,G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,10,1,10,USD,100,98,10,98,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null
4500229324,00110,2000126351,00110,24342,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000170,"BINDER CLIP, 25MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,10,1,1,USD,10,9.8,10,9.8,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00440,2000126351,00440,24374,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000124,"SCISSORS, HEAVY DUTY, 8",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,10,1,2.75,USD,27.5,26.95,10,26.95,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null
4500229193,00370,2000126263,00210,24324,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000000815,"PLASTIC SPOON, 50 PCS/PACK",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,PAK,PAK,10,1,2.5,USD,25,24.5,10,24.5,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00090,2000126351,00090,24340,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000168,"BINDER CLIP, 15MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,10,1,0.55,USD,5.5,5.39,10,5.39,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00510,2000126351,00510,24381,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000334,STICKY NOTE 3 X 3 COLORED 1X5,G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,10,1,5,USD,50,49,10,49,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,NO,null,null,null,null
4500229324,00160,2000126351,00160,24347,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000193,CLEAR TAPE 1,G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,30,1,1.65,USD,49.5,48.51,30,48.51,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,30,NO,null,null,null,null
4500229324,00500,2000126351,00500,24380,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000136,"STAPLER PIN REMOVER, KANGARO",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,20,1,1,USD,20,19.6,20,19.6,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,NO,null,null,null,null
4500229193,00230,2000126263,00070,24311,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,100000077526,CLOREX (3.78 LTR/CAN),G111160,Kitchen & Pantry Consumables,ZCON,Consumables,20231020,NO,NO,16,1,5.5,USD,88,86.24,16,86.24,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,16,NO,null,null,null,null
4500229324,00560,2000126351,00560,24386,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000186,"GLUE STICK, 21 GRAMS",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,NO,NO,5,1,30,USD,150,147,5,147,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,5,NO,null,null,null,null
4500229324,00140,2000126351,00140,24345,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000173,"BINDER CLIP, 51MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,10,1,4,USD,40,39.2,10,39.2,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229324,00100,2000126351,00100,24341,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019459,Maktabi Alhadeth Limited Co,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000001,DDP,05,05-Approved,20231115,20231019,Z045,45 Days Credit after Invoice S,4000000169,"BINDER CLIP, 19MM",G121130,Stationery Expenses,NLAG,Non-Stock Materials,20231022,PAK,PAK,10,1,0.75,USD,7.5,7.35,10,7.35,0,0,X,Paid,null,"09.08.2023,12.12.2023",Closed,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230815,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,10,PAK,null,null,null,null
4500229193,00380,2000126263,00220,24325,null,ZLPO,Local PO,20231010,null,9900,ABC logistics Limited Porg,9900,ABC Logistics Limited,215,Tobi Emmaunel,1000019458,Zawyat Al Tawzeah for Trading,Group A,Domestic Vendors/Sub-Contracto,External,GH,International,9900,ABC Logistics Limites - LAGOS,null,20231010,Kazem Moustafa Badr Mohamed,2023,K,Cost center,ABC - LAG Division,00000000,DDP,05,05-Approved,20231024,20231015,Z045,45 Days Credit after Invoice S,4000021037,"TISSUE, MAXI ROLL, 2-PLY, 6 ROLLS/CASE",G111160,Kitchen & Pantry Consumables,NLAG,Non-Stock Materials,20231020,BDL,BDL,20,1,64,USD,1280,1254.4,20,1254.4,0,0,X,Paid,null,"31.12.2022,10.12.2023,28.02.2023,30.11.2023,09.08.2023",Open,Closed,ZNPR,20230814,Tobi Emmaunel,X,Approved,20230827,B,B-PO created,9900,ABC logistics Limited,9900,ABC logistics Limited - LAGOS,20,BDL,null,null,null,null
